prompt_id,layer,head,cv,kl,entropy,p_max
creative,19,0,0.742756,0.7030895,0.215115,0.959058
creative,19,1,0.869219,1.2736604,0.940617,0.663028
creative,19,2,1.045877,1.4295831,0.920946,0.703827
creative,19,3,0.85115,1.6798393,0.653453,0.789546
creative,19,4,0.944967,1.2866285,0.788425,0.74988
creative,19,5,0.946568,2.2835202,0.638074,0.812956
creative,19,6,0.881651,1.6733633,0.866317,0.698199
creative,19,7,0.592662,1.2358295,1.111102,0.504045
creative,19,8,0.869517,0.7128566,0.277299,0.944496
creative,19,9,1.066192,1.4077393,0.639749,0.826666
creative,19,10,0.960492,1.440639,0.615877,0.8195
creative,19,11,1.182271,1.5821613,0.72386,0.803663
creative,19,12,0.912103,0.805819,0.274865,0.946847
creative,19,13,0.741974,1.9097559,1.124682,0.572696
creative,19,14,1.068683,1.0372362,0.411797,0.895749
creative,19,15,0.396458,0.1702801,0.082987,0.987249
creative,19,16,0.464349,0.23293,0.104998,0.982873
creative,19,17,0.702003,0.5516886,0.179929,0.968431
creative,19,18,0.838413,0.7439024,0.487205,0.843503
creative,19,19,1.234386,1.6820691,0.600125,0.852997
creative,19,20,1.110278,1.4365513,0.414135,0.910556
creative,19,21,0.28461,0.1284278,0.053356,0.992394
creative,19,22,0.342018,0.1861202,0.068157,0.989783
creative,19,23,0.450581,0.3363021,0.111167,0.980231
creative,20,0,1.099604,2.1013455,0.716281,0.79145
creative,20,1,0.927427,1.1036198,0.531396,0.833983
creative,20,2,0.784696,0.6022227,0.3383,0.893145
creative,20,3,0.578915,0.3833742,0.136925,0.977138
creative,20,4,0.492485,0.2707388,0.107015,0.983274
creative,20,5,0.61044,0.6347623,0.177774,0.964712
creative,20,6,1.044897,1.4408135,0.680077,0.797111
creative,20,7,1.140595,2.0594893,0.800336,0.772795
creative,20,8,0.869247,0.8553767,0.258268,0.949839
creative,20,9,0.551957,0.3091271,0.125276,0.979916
creative,20,10,0.481394,0.3077275,0.109488,0.982127
creative,20,11,0.65065,0.3577566,0.162033,0.971939
creative,20,12,0.864906,1.0479393,0.542104,0.818056
creative,20,13,1.065652,1.3142246,0.524341,0.869219
creative,20,14,0.748143,0.6281554,0.205665,0.96251
creative,20,15,1.033278,1.2269397,0.558675,0.843545
creative,20,16,0.885244,0.8993885,0.283721,0.943566
creative,20,17,0.916311,0.8852907,0.380633,0.910909
creative,20,18,0.890739,0.758152,0.276023,0.945552
creative,20,19,1.191671,1.5961055,0.648738,0.833394
creative,20,20,1.038298,1.2402488,0.366615,0.923936
creative,20,21,0.92533,1.1235187,0.590829,0.82036
creative,20,22,0.850303,1.1333563,0.607001,0.788747
creative,20,23,0.828169,1.2733815,0.656347,0.776528
creative,21,0,0.929774,0.7953719,0.257533,0.953503
creative,21,1,0.973051,0.830608,0.401752,0.894652
creative,21,2,1.083504,1.7740004,0.574935,0.852144
creative,21,3,0.56518,0.5169278,0.176683,0.962936
creative,21,4,0.27917,0.1538884,0.05795,0.9909
creative,21,5,0.340758,0.1694822,0.069684,0.989613
creative,21,6,0.718698,0.6215965,0.242849,0.947015
creative,21,7,0.494062,0.4322453,0.244753,0.929825
creative,21,8,0.696835,0.7364012,0.359503,0.898342
creative,21,9,1.156933,1.7674108,0.589175,0.850419
creative,21,10,1.024711,1.2837418,0.458438,0.883636
creative,21,11,0.82755,1.3414234,0.597448,0.80701
creative,21,12,0.347035,0.1813663,0.071557,0.989016
creative,21,13,0.350337,0.1881246,0.07368,0.98863
creative,21,14,0.521833,0.361807,0.12391,0.978898
creative,21,15,0.314834,0.1782932,0.067104,0.989343
creative,21,16,0.468406,0.2318957,0.154252,0.962167
creative,21,17,0.215624,0.0855734,0.035868,0.995415
creative,21,18,0.464321,0.2384549,0.096453,0.985519
creative,21,19,0.389953,0.2095845,0.080825,0.987693
creative,21,20,0.441174,0.245814,0.094446,0.985334
creative,21,21,0.964934,1.3524677,0.778076,0.749231
creative,21,22,0.785137,1.234243,0.416404,0.880184
creative,21,23,0.914347,1.5110327,0.605321,0.8234
creative,22,0,0.576339,0.3475651,0.130934,0.978935
creative,22,1,0.921979,0.9737384,0.310721,0.937783
creative,22,2,0.532986,0.3845671,0.137778,0.975639
creative,22,3,0.179549,0.0551145,0.029117,0.996342
creative,22,4,0.237937,0.0835282,0.041144,0.994569
creative,22,5,0.214535,0.0703369,0.03591,0.995386
creative,22,6,1.033738,1.0726727,0.353694,0.925578
creative,22,7,0.785774,0.6731117,0.24765,0.949723
creative,22,8,0.471243,0.3267653,0.116004,0.980239
creative,22,9,0.166871,0.0551644,0.026495,0.996726
creative,22,10,0.264135,0.1206857,0.051008,0.992543
creative,22,11,0.256643,0.0974781,0.045735,0.993816
creative,22,12,0.880826,1.0966744,0.465184,0.868753
creative,22,13,1.096101,1.4770564,0.541509,0.865662
creative,22,14,0.854215,1.2051345,0.687572,0.773908
creative,22,15,0.756753,0.9182506,0.538761,0.820618
creative,22,16,0.742923,0.9367741,0.514258,0.840517
creative,22,17,0.767809,1.0243359,0.547686,0.831527
creative,22,18,0.906936,0.6573322,0.273752,0.947753
creative,22,19,0.789361,0.5455784,0.207017,0.963601
creative,22,20,1.12735,1.4964488,0.635954,0.822332
creative,22,21,0.734103,0.7264989,0.257853,0.944725
creative,22,22,0.612073,0.6968763,0.257631,0.935826
creative,22,23,0.742758,0.7804243,0.335549,0.915929
creative,23,0,0.507096,0.3180797,0.716141,0.678759
creative,23,1,1.117733,1.3151953,0.464612,0.893558
creative,23,2,0.756437,1.1440123,0.698607,0.735478
creative,23,3,0.626255,0.4518935,0.155944,0.973414
creative,23,4,0.623821,0.5145348,0.175296,0.966064
creative,23,5,0.505981,0.2917813,0.108252,0.983247
creative,23,6,0.894509,1.5812763,0.403042,0.896717
creative,23,7,0.934009,0.8281131,0.264335,0.951188
creative,23,8,1.178121,2.6422062,0.90292,0.752886
creative,23,9,0.350522,0.1666117,0.079123,0.986858
creative,23,10,0.662159,0.5702551,0.179153,0.966983
creative,23,11,0.280887,0.1207501,0.050896,0.993028
creative,23,12,0.569583,0.368384,0.156808,0.969428
creative,23,13,0.837746,0.894048,0.308513,0.92902
creative,23,14,1.057687,1.7854663,0.776856,0.768827
creative,23,15,1.187651,1.5410969,0.738425,0.789973
creative,23,16,0.972825,1.1941359,0.822546,0.715525
creative,23,17,1.108158,1.8663067,0.723558,0.791821
creative,23,18,0.805372,0.5725307,0.204142,0.965235
creative,23,19,0.673217,0.6235211,0.187264,0.964479
creative,23,20,1.146103,2.3539543,0.785987,0.784592
creative,23,21,0.669375,0.409985,0.233438,0.944001
creative,23,22,0.585433,0.5332641,0.15893,0.969938
creative,23,23,1.055262,1.576019,0.676445,0.805422
creative,24,0,0.730461,0.5207063,0.214569,0.95753
creative,24,1,0.937891,0.8766541,0.352893,0.922913
creative,24,2,0.75714,0.5738907,0.20352,0.963431
creative,24,3,0.431653,0.2352673,0.090213,0.986314
creative,24,4,0.349317,0.1784807,0.074441,0.988392
creative,24,5,0.432572,0.2456637,0.093889,0.985253
creative,24,6,1.063936,1.7701989,0.786556,0.767969
creative,24,7,0.947472,1.1718464,0.615945,0.803971
creative,24,8,0.952243,2.4317627,0.971093,0.667499
creative,24,9,0.86453,1.2238631,0.510827,0.855933
creative,24,10,1.316551,2.7637985,1.043028,0.722841
creative,24,11,0.814567,1.0509932,0.619904,0.771278
creative,24,12,1.001721,1.8174188,0.83156,0.732307
creative,24,13,1.029747,1.0910306,0.417205,0.904487
creative,24,14,0.618749,0.3162568,0.153104,0.973692
creative,24,15,0.600625,0.418598,0.148959,0.974583
creative,24,16,0.783056,0.6953025,0.233698,0.95355
creative,24,17,0.523476,0.2760247,0.120955,0.98019
creative,24,18,0.731364,0.5324602,0.192326,0.965622
creative,24,19,0.592535,0.4788019,0.159385,0.970304
creative,24,20,0.632985,0.4423678,0.151928,0.974103
creative,24,21,0.759023,0.886036,0.326485,0.910668
creative,24,22,0.814258,0.656337,0.28212,0.93771
creative,24,23,0.78574,0.7565342,0.266893,0.944014
creative,25,0,0.671849,0.6070363,0.393294,0.865241
creative,25,1,0.458463,0.2480091,0.095949,0.985389
creative,25,2,0.645909,0.4733234,0.16615,0.970739
creative,25,3,0.841196,0.6242907,0.223196,0.960587
creative,25,4,0.702728,0.4468839,0.163598,0.973594
creative,25,5,0.539403,0.316917,0.121773,0.980369
creative,25,6,1.011923,1.9951627,0.731183,0.778065
creative,25,7,0.659632,0.5606482,0.826799,0.619515
creative,25,8,1.092784,1.3665527,0.764403,0.776227
creative,25,9,0.752934,0.4983486,0.210444,0.960305
creative,25,10,0.889487,0.8323667,0.291425,0.939791
creative,25,11,0.577747,0.3481613,0.139127,0.976551
creative,25,12,0.921199,0.6996297,0.275805,0.944501
creative,25,13,0.839532,0.6354417,0.229089,0.957691
creative,25,14,0.70455,0.4632297,0.169494,0.971695
creative,25,15,0.413684,0.1878753,0.081411,0.988177
creative,25,16,0.442618,0.3156258,0.10369,0.982106
creative,25,17,0.509347,0.2930445,0.110324,0.982746
creative,25,18,0.659094,1.9938153,0.543552,0.806535
creative,25,19,0.568967,1.1257174,0.453431,0.839498
creative,25,20,0.619476,1.0573208,0.607441,0.766284
creative,25,21,0.677975,1.6761359,1.099181,0.539988
creative,25,22,0.992858,0.9694403,0.310174,0.937931
creative,25,23,0.959558,2.2642758,1.106132,0.623876
creative,26,0,0.933486,1.2991204,0.815369,0.690372
creative,26,1,1.021597,1.1578293,0.685586,0.79606
creative,26,2,1.063339,1.7597872,0.792959,0.75971
creative,26,3,1.004706,1.0590258,0.640277,0.791776
creative,26,4,1.058435,1.8086246,0.580845,0.828725
creative,26,5,0.74932,0.4974718,0.263196,0.936034
creative,26,6,1.179406,1.3269507,0.438653,0.907679
creative,26,7,1.132739,2.2624655,0.845538,0.756022
creative,26,8,0.645883,0.4030437,0.159433,0.972975
creative,26,9,0.556308,0.406576,0.144042,0.974534
creative,26,10,0.826767,0.822382,0.248838,0.952752
creative,26,11,0.589233,0.3295582,0.154708,0.972177
creative,26,12,0.787091,3.7555203,1.465783,0.514176
creative,26,13,0.992704,2.5673206,1.182837,0.620928
creative,26,14,0.768904,2.9630239,1.382686,0.520215
creative,26,15,0.718764,0.4686698,0.180711,0.969066
creative,26,16,0.691696,0.6374902,0.249078,0.942058
creative,26,17,1.338327,2.2175992,0.766537,0.803542
creative,26,18,0.788542,1.4277711,0.835014,0.668772
creative,26,19,0.770083,1.5443438,0.881485,0.683528
creative,26,20,0.929665,1.623418,1.003153,0.655011
creative,26,21,0.427245,0.2473691,0.106627,0.981039
creative,26,22,0.476068,0.2693403,0.110155,0.981711
creative,26,23,0.951396,0.8073813,0.384666,0.906412
creative,27,0,0.721297,1.436806,0.987596,0.577496
creative,27,1,0.715986,0.7357068,0.433289,0.857648
creative,27,2,0.79686,1.589507,0.742198,0.726099
creative,27,3,1.180378,1.8254997,0.712126,0.76872
creative,27,4,0.810048,1.7067835,0.832771,0.683951
creative,27,5,0.839777,1.8948045,1.082859,0.61804
creative,27,6,0.651121,0.9949478,0.676953,0.722434
creative,27,7,0.696184,1.1946911,0.695869,0.728398
creative,27,8,1.109583,1.2075016,0.575511,0.845533
creative,27,9,0.870337,2.6257451,1.196165,0.56729
creative,27,10,1.255578,1.6095603,0.554875,0.865641
creative,27,11,0.608575,0.5758517,0.272218,0.931184
creative,27,12,0.363879,0.2210105,0.080416,0.987022
creative,27,13,0.594034,0.5655424,0.165089,0.96832
creative,27,14,0.550775,0.2976046,0.127422,0.979085
creative,27,15,0.540059,0.3465103,0.139012,0.975134
creative,27,16,0.458457,0.2043107,0.105818,0.98249
creative,27,17,0.913288,0.6547765,0.255395,0.953822
creative,27,18,0.656581,0.9183547,0.672471,0.749046
creative,27,19,0.851523,1.8388448,0.947432,0.640822
creative,27,20,0.820242,1.1158363,0.850383,0.641676
creative,27,21,1.006499,2.3642018,0.973178,0.676382
creative,27,22,0.86852,0.7812638,0.279141,0.943448
creative,27,23,0.998848,0.9979113,0.357004,0.923822
mathematical,0,0,0.95763,1.6868509,0.855409,0.703459
mathematical,0,1,0.636224,1.6194851,1.058776,0.597669
mathematical,0,2,0.710518,0.8758115,0.374761,0.894279
mathematical,0,3,1.322014,1.6459727,0.647285,0.836015
mathematical,0,4,1.265605,1.5607244,0.726972,0.794578
mathematical,0,5,1.370458,2.5689802,0.875905,0.759228
mathematical,0,6,1.508369,3.204047,1.201575,0.676858
mathematical,0,7,0.946808,4.9125695,1.681713,0.462155
mathematical,0,8,1.270184,3.3220079,1.399722,0.576609
mathematical,0,9,0.661539,0.4760082,0.178092,0.968363
mathematical,0,10,0.49704,0.2294151,0.096204,0.986324
mathematical,0,11,0.846698,1.2053158,0.453892,0.888726
mathematical,0,12,1.031479,1.009678,0.329276,0.934162
mathematical,0,13,1.435032,3.1602969,1.058218,0.738457
mathematical,0,14,1.522298,3.4501214,1.132919,0.707525
mathematical,0,15,0.613265,4.6143107,1.838706,0.372077
mathematical,0,16,1.483194,1.470086,0.501548,0.902857
mathematical,0,17,0.701545,4.7046752,1.761092,0.407158
mathematical,0,18,1.14037,3.0856223,1.284409,0.584288
mathematical,0,19,1.026228,2.6511264,1.333201,0.526652
mathematical,0,20,1.222705,3.159611,1.265632,0.62046
mathematical,0,21,0.755067,2.2043998,0.673129,0.81365
mathematical,0,22,4.4e-05,1.5e-06,4e-06,1.0
mathematical,0,23,0.00237,0.0001923,0.000224,0.999982
mathematical,1,0,1.363277,2.5583484,1.071239,0.68031
mathematical,1,1,1.282442,1.5923219,0.650151,0.83849
mathematical,1,2,1.407223,1.4741018,0.470677,0.90729
mathematical,1,3,0.94596,1.0583595,0.376895,0.909045
mathematical,1,4,0.946014,0.8159677,0.378893,0.910794
mathematical,1,5,0.981798,0.8094217,0.308375,0.938169
mathematical,1,6,1.718644,3.4329622,1.052532,0.759133
mathematical,1,7,1.416841,1.0247195,0.385738,0.933565
mathematical,1,8,1.383062,2.9510334,1.105078,0.692934
mathematical,1,9,1.553472,2.4353988,0.80758,0.810601
mathematical,1,10,0.909262,1.0809059,0.41143,0.888639
mathematical,1,11,1.095787,0.8104053,0.315216,0.940561
mathematical,1,12,0.819997,1.0991507,0.561436,0.823768
mathematical,1,13,1.160447,1.0586706,0.4287,0.904437
mathematical,1,14,0.808253,0.8878857,0.50319,0.840509
mathematical,1,15,0.615604,0.7674913,0.771364,0.69048
mathematical,1,16,1.148579,2.0651498,0.828301,0.763839
mathematical,1,17,0.733468,0.8056922,0.368416,0.878954
mathematical,1,18,0.956914,1.0576882,0.465576,0.872885
mathematical,1,19,0.992648,1.4253265,0.600602,0.826026
mathematical,1,20,0.963378,0.9357669,0.374848,0.914692
mathematical,1,21,1.224223,4.4553924,1.532082,0.572305
mathematical,1,22,1.2616,1.3309153,0.619242,0.827896
mathematical,1,23,1.664137,1.952968,0.775162,0.821706
mathematical,2,0,0.898371,0.6560045,0.227834,0.960692
mathematical,2,1,0.64834,0.3085118,0.131108,0.980751
mathematical,2,2,0.891372,0.7655945,0.325171,0.914882
mathematical,2,3,1.765445,2.1444957,0.712155,0.856513
mathematical,2,4,1.397843,1.0442404,0.386618,0.932233
mathematical,2,5,1.576802,2.2228529,0.801188,0.809059
mathematical,2,6,0.860962,0.7755432,0.322402,0.921401
mathematical,2,7,0.884667,0.5960231,0.26092,0.949217
mathematical,2,8,1.001321,0.7042939,0.317495,0.933099
mathematical,2,9,0.857312,0.5967737,0.20788,0.965202
mathematical,2,10,0.764339,0.5763404,0.204609,0.962418
mathematical,2,11,0.614474,0.4348869,0.184607,0.962411
mathematical,2,12,1.267147,1.483288,0.509193,0.88364
mathematical,2,13,0.8904,0.6834099,0.243903,0.955411
mathematical,2,14,1.782446,3.2882168,1.071718,0.74512
mathematical,2,15,0.290675,0.1636653,0.101844,0.973741
mathematical,2,16,0.149236,0.097184,0.044486,0.990519
mathematical,2,17,0.448376,0.3155167,0.132621,0.9728
mathematical,2,18,1.495738,1.5638043,0.524709,0.895015
mathematical,2,19,0.588847,0.305797,0.185764,0.948723
mathematical,2,20,0.972789,0.6998855,0.327157,0.921333
mathematical,2,21,1.082577,0.9509534,0.338877,0.928797
mathematical,2,22,0.874152,0.5558985,0.207536,0.965923
mathematical,2,23,1.090228,1.3806518,0.541693,0.834518
mathematical,3,0,1.264216,1.0505775,0.371662,0.933713
mathematical,3,1,1.313668,1.4014083,0.481382,0.902386
mathematical,3,2,0.899529,0.6491812,0.255497,0.95138
mathematical,3,3,0.829866,1.0040979,0.365852,0.892708
mathematical,3,4,0.966907,0.96672,0.351517,0.919052
mathematical,3,5,0.941964,0.9640728,0.302582,0.936915
mathematical,3,6,1.432095,1.4974996,0.593852,0.864622
mathematical,3,7,0.947959,0.8414962,0.338934,0.925508
mathematical,3,8,1.079567,1.486266,0.493763,0.87717
mathematical,3,9,1.394209,2.0323083,0.875094,0.763677
mathematical,3,10,1.375756,1.9651449,0.573024,0.870002
mathematical,3,11,1.347263,1.9616185,0.720319,0.820604
mathematical,3,12,0.93113,1.2561464,0.516563,0.856113
mathematical,3,13,0.909959,1.0923777,0.491249,0.864584
mathematical,3,14,1.141925,1.2434399,0.560238,0.851812
mathematical,3,15,1.103989,0.7344069,0.277129,0.954173
mathematical,3,16,1.756247,2.8599465,0.906271,0.79092
mathematical,3,17,1.539174,2.0238471,0.622165,0.860279
mathematical,3,18,0.999852,0.8450548,0.383923,0.909914
mathematical,3,19,0.879296,0.6043967,0.234602,0.957918
mathematical,3,20,1.18026,0.9918334,0.346876,0.936509
mathematical,3,21,1.636064,2.7210281,0.929036,0.777006
mathematical,3,22,1.646471,2.3322108,0.753551,0.836581
mathematical,3,23,1.386089,2.1314411,0.845922,0.763542
mathematical,4,0,1.369246,1.278432,0.450264,0.914174
mathematical,4,1,1.269816,1.5278617,0.534509,0.879696
mathematical,4,2,1.232889,1.2382313,0.455126,0.903441
mathematical,4,3,1.282203,1.9702092,0.713946,0.802983
mathematical,4,4,1.313904,2.1724124,0.973303,0.71009
mathematical,4,5,1.385872,2.2998974,0.807164,0.784515
mathematical,4,6,1.369092,2.788589,1.226045,0.653412
mathematical,4,7,1.50852,2.0082905,0.768271,0.812399
mathematical,4,8,1.359395,2.0800653,0.760219,0.79007
mathematical,4,9,0.850259,1.0541745,0.5849,0.820686
mathematical,4,10,1.46385,2.0245767,0.81814,0.791851
mathematical,4,11,0.773278,1.017908,0.422201,0.874497
mathematical,4,12,1.481525,2.6826108,0.834735,0.782018
mathematical,4,13,1.056036,1.3751878,0.521312,0.87037
mathematical,4,14,0.532659,0.5651118,0.338984,0.882413
mathematical,4,15,1.577595,1.6390582,0.536448,0.895933
mathematical,4,16,0.903442,0.7692585,0.263105,0.951385
mathematical,4,17,1.296727,1.5128706,0.545924,0.87482
mathematical,4,18,1.425182,1.6129153,0.592837,0.867131
mathematical,4,19,1.388965,1.8239878,0.659866,0.846061
mathematical,4,20,1.236606,1.1846731,0.76094,0.775195
mathematical,4,21,0.584414,0.3104784,0.128283,0.979837
mathematical,4,22,0.744497,0.4945833,0.183246,0.968937
mathematical,4,23,0.843819,0.6238601,0.256182,0.948305
mathematical,5,0,1.074785,0.8534519,0.302189,0.945242
mathematical,5,1,1.050525,1.1746947,0.363446,0.921566
mathematical,5,2,1.288585,1.4953401,0.511365,0.88231
mathematical,5,3,1.305,1.5680747,0.815192,0.761911
mathematical,5,4,1.467324,1.3195875,0.510013,0.897632
mathematical,5,5,1.600779,1.9920422,0.688379,0.846279
mathematical,5,6,0.375454,0.2889903,0.100732,0.980751
mathematical,5,7,0.163813,0.0890726,0.033887,0.99466
mathematical,5,8,0.814204,0.8887096,0.401129,0.861318
mathematical,5,9,1.205603,2.0313017,0.977675,0.698279
mathematical,5,10,1.110718,1.6805978,0.793038,0.764913
mathematical,5,11,1.408011,2.281996,0.81597,0.791397
mathematical,5,12,0.847732,3.5644789,1.608319,0.461429
mathematical,5,13,1.485828,2.3589671,0.812419,0.793933
mathematical,5,14,1.308921,3.5381262,1.278578,0.614713
mathematical,5,15,1.090568,0.7646806,0.276623,0.953517
mathematical,5,16,1.318395,1.1231647,0.39788,0.926105
mathematical,5,17,1.308756,1.213598,0.453943,0.906454
mathematical,5,18,1.703229,2.1577282,0.730225,0.845129
mathematical,5,19,1.729612,2.2195988,0.718031,0.847972
mathematical,5,20,1.624611,2.1474574,0.734149,0.838741
mathematical,5,21,1.521925,2.3240907,0.790546,0.808222
mathematical,5,22,1.096004,1.0035884,0.570188,0.828355
mathematical,5,23,1.156844,1.5359019,0.612363,0.83215
mathematical,6,0,1.178884,1.5795456,0.593464,0.854758
mathematical,6,1,0.763,0.4876442,0.190916,0.96736
mathematical,6,2,1.232845,1.4903454,0.721961,0.791201
mathematical,6,3,1.471671,1.9594887,1.063025,0.70156
mathematical,6,4,1.468463,2.3112254,0.824331,0.800932
mathematical,6,5,1.191181,1.3600768,0.559167,0.864473
mathematical,6,6,1.179654,1.7005359,0.658716,0.820569
mathematical,6,7,0.970353,0.9695566,0.653435,0.785947
mathematical,6,8,1.1883,1.5427805,0.589949,0.849766
mathematical,6,9,1.415864,2.5541523,1.053286,0.708591
mathematical,6,10,1.638899,2.4474216,0.78706,0.825409
mathematical,6,11,1.403118,2.4400506,0.875712,0.772328
mathematical,6,12,1.039062,1.5347487,0.638155,0.809998
mathematical,6,13,1.572223,2.2464616,0.807492,0.805988
mathematical,6,14,1.415066,1.9486729,0.757282,0.804271
mathematical,6,15,1.46137,3.0534384,1.134337,0.689177
mathematical,6,16,1.330134,3.4626617,1.260651,0.632558
mathematical,6,17,1.14976,1.6739799,0.749135,0.781825
mathematical,6,18,1.09967,0.8006452,0.283245,0.9516
mathematical,6,19,0.617266,0.3434516,0.136307,0.97837
mathematical,6,20,1.58468,1.9324634,0.70552,0.837804
mathematical,6,21,0.854046,0.9002596,0.30749,0.931278
mathematical,6,22,0.783109,1.0915936,0.828914,0.684195
mathematical,6,23,1.245808,1.7059286,0.702833,0.809884
mathematical,7,0,0.923413,1.9778314,1.143284,0.601706
mathematical,7,1,0.906806,2.1590524,1.126256,0.592983
mathematical,7,2,1.153141,1.9591575,0.612702,0.837751
mathematical,7,3,1.678282,2.2293987,0.782434,0.826154
mathematical,7,4,1.649901,2.4646196,0.897486,0.793689
mathematical,7,5,1.519439,3.2077453,0.978993,0.761558
mathematical,7,6,1.280572,3.4807849,1.268891,0.623114
mathematical,7,7,1.264131,2.0034776,1.044337,0.666281
mathematical,7,8,1.157844,1.8644006,0.922241,0.70196
mathematical,7,9,1.285666,2.4590001,1.194788,0.637481
mathematical,7,10,1.194037,1.8784839,0.800822,0.773101
mathematical,7,11,1.57626,3.4992545,1.072959,0.72665
mathematical,7,12,1.531376,1.9084362,0.793566,0.807425
mathematical,7,13,1.286601,2.1612599,0.934633,0.72635
mathematical,7,14,1.470665,3.1259849,1.022494,0.724474
mathematical,7,15,1.70514,3.5123198,1.097524,0.731504
mathematical,7,16,1.333823,4.2841482,1.408791,0.607639
mathematical,7,17,1.533932,1.8102957,0.654164,0.855349
mathematical,7,18,1.295744,2.1317794,0.721677,0.807046
mathematical,7,19,1.664118,1.9337721,0.700942,0.848136
mathematical,7,20,1.365847,1.5576243,0.552954,0.876847
mathematical,7,21,1.291365,2.5996902,1.185348,0.646504
mathematical,7,22,1.464691,3.0032146,0.973013,0.744237
mathematical,7,23,1.593407,2.4342527,0.762223,0.823913
mathematical,8,0,1.339701,1.4305528,0.732036,0.803062
mathematical,8,1,1.49724,2.812499,0.988212,0.737832
mathematical,8,2,0.470092,0.3242803,0.110586,0.981294
mathematical,8,3,1.215425,2.5452998,1.288226,0.598429
mathematical,8,4,1.293649,2.3061051,0.899626,0.740529
mathematical,8,5,1.291218,2.9823444,1.156738,0.666353
mathematical,8,6,1.283704,1.7335583,0.603087,0.849685
mathematical,8,7,1.643898,1.7969871,0.593231,0.882825
mathematical,8,8,0.795271,1.0389154,0.597107,0.790888
mathematical,8,9,1.120094,2.4360983,1.188627,0.611426
mathematical,8,10,1.504087,1.9047358,0.642647,0.859646
mathematical,8,11,1.357133,2.3445587,1.017509,0.710134
mathematical,8,12,1.359377,2.9137657,1.134515,0.656145
mathematical,8,13,1.75283,2.6616392,0.893417,0.794328
mathematical,8,14,1.382949,2.7179205,0.916144,0.745815
mathematical,8,15,1.34124,2.8769004,1.181535,0.662933
mathematical,8,16,1.244892,3.1568131,1.352228,0.593379
mathematical,8,17,1.129519,2.3484097,1.104763,0.608706
mathematical,8,18,1.087302,2.0701962,1.016814,0.681692
mathematical,8,19,1.409223,2.7984841,0.942342,0.756149
mathematical,8,20,1.493677,2.465096,1.017898,0.72908
mathematical,8,21,1.547813,3.2461247,1.082859,0.724502
mathematical,8,22,1.156248,2.3053641,1.171496,0.628684
mathematical,8,23,1.292022,3.4042287,1.200897,0.653614
mathematical,9,0,1.249254,3.3115194,1.447412,0.569471
mathematical,9,1,1.09253,3.1402855,1.287934,0.58463
mathematical,9,2,1.37557,2.8831308,1.182219,0.646423
mathematical,9,3,1.487253,2.0769711,0.893159,0.757397
mathematical,9,4,1.648266,2.2644393,0.791085,0.822933
mathematical,9,5,1.311898,1.0300803,0.352829,0.93927
mathematical,9,6,1.2067,2.715764,1.192909,0.60417
mathematical,9,7,1.048923,2.9415672,1.316335,0.538148
mathematical,9,8,0.871821,1.4225099,1.221096,0.549362
mathematical,9,9,1.62036,2.3569555,0.888808,0.78864
mathematical,9,10,1.421341,2.0982692,0.797769,0.797694
mathematical,9,11,1.51765,2.5135763,0.870993,0.782382
mathematical,9,12,1.646912,2.9311342,0.922372,0.779553
mathematical,9,13,1.553152,2.5411284,1.007058,0.73432
mathematical,9,14,1.029763,3.6352415,1.452518,0.53032
mathematical,9,15,1.726306,2.1852953,0.817822,0.820753
mathematical,9,16,1.510114,2.733345,0.92353,0.765177
mathematical,9,17,1.704959,2.830796,0.949,0.778961
mathematical,9,18,1.325101,2.6289923,1.143937,0.669481
mathematical,9,19,0.776442,0.6693623,0.224204,0.956631
mathematical,9,20,1.092106,2.1600094,0.655851,0.822125
mathematical,9,21,1.501218,3.1644294,1.088442,0.706555
mathematical,9,22,1.622095,2.3416629,0.93385,0.763655
mathematical,9,23,1.289748,1.6411984,0.777624,0.78611
mathematical,10,0,1.316989,2.6919742,1.199762,0.640918
mathematical,10,1,1.539903,3.7565453,1.226599,0.686525
mathematical,10,2,1.520648,3.7828746,1.203189,0.689131
mathematical,10,3,1.324339,1.9519975,0.633981,0.843922
mathematical,10,4,0.928981,1.2500792,0.672775,0.784258
mathematical,10,5,1.361097,2.3978753,0.821389,0.780559
mathematical,10,6,1.734592,2.716152,0.836427,0.812579
mathematical,10,7,1.270655,3.12886,1.302419,0.602973
mathematical,10,8,1.675629,2.7222359,1.046143,0.746643
mathematical,10,9,1.663145,3.0585017,1.075144,0.739127
mathematical,10,10,1.328024,3.0493011,1.324402,0.610922
mathematical,10,11,1.337976,2.3416615,0.903301,0.747258
mathematical,10,12,0.9847,2.0452888,1.232801,0.568526
mathematical,10,13,1.064993,3.5268676,1.429297,0.520817
mathematical,10,14,1.067351,2.4481769,1.363444,0.542439
mathematical,10,15,1.831526,2.4802828,0.752926,0.845485
mathematical,10,16,1.525443,3.0238669,0.900877,0.777942
mathematical,10,17,1.496429,3.5161591,1.23797,0.670206
mathematical,10,18,1.381512,3.8440123,1.391444,0.612937
mathematical,10,19,1.013622,3.7178779,1.571342,0.522646
mathematical,10,20,1.503965,4.0108809,1.282537,0.66714
mathematical,10,21,0.699943,0.4329487,0.162579,0.973298
mathematical,10,22,1.39566,1.2533472,0.417355,0.923852
mathematical,10,23,1.474087,1.7783411,0.564654,0.880618
mathematical,11,0,1.44439,3.5108955,1.2323,0.67079
